"Absolute Path","Relative Path","Label"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\7959.text","..\python\data_random\7959.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\9245.text","..\python\data_random\9245.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\4153.text","..\python\data_random\4153.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\1905.text","..\python\data_random\1905.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\9893.text","..\python\data_random\9893.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\7872.text","..\python\data_random\7872.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\6884.text","..\python\data_random\6884.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\3575.text","..\python\data_random\3575.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\8475.text","..\python\data_random\8475.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\8187.text","..\python\data_random\8187.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\1961.text","..\python\data_random\1961.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\29.text","..\python\data_random\29.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\1380.text","..\python\data_random\1380.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\7919.text","..\python\data_random\7919.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\5350.text","..\python\data_random\5350.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\9015.text","..\python\data_random\9015.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\4391.text","..\python\data_random\4391.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\7401.text","..\python\data_random\7401.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\2365.text","..\python\data_random\2365.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\7873.text","..\python\data_random\7873.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\9035.text","..\python\data_random\9035.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\4456.text","..\python\data_random\4456.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\6676.text","..\python\data_random\6676.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\6353.text","..\python\data_random\6353.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\3872.text","..\python\data_random\3872.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\8060.text","..\python\data_random\8060.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\4574.text","..\python\data_random\4574.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\9381.text","..\python\data_random\9381.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\3837.text","..\python\data_random\3837.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\2007.text","..\python\data_random\2007.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\3831.text","..\python\data_random\3831.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\430.text","..\python\data_random\430.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\1414.text","..\python\data_random\1414.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\6518.text","..\python\data_random\6518.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\1073.text","..\python\data_random\1073.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\7678.text","..\python\data_random\7678.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\7788.text","..\python\data_random\7788.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\1793.text","..\python\data_random\1793.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\528.text","..\python\data_random\528.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\6718.text","..\python\data_random\6718.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\3901.text","..\python\data_random\3901.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\8710.text","..\python\data_random\8710.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\5699.text","..\python\data_random\5699.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\7981.text","..\python\data_random\7981.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\1801.text","..\python\data_random\1801.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\9355.text","..\python\data_random\9355.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\2851.text","..\python\data_random\2851.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\2699.text","..\python\data_random\2699.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\433.text","..\python\data_random\433.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\1192.text","..\python\data_random\1192.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\2621.text","..\python\data_random\2621.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\1097.text","..\python\data_random\1097.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\4168.text","..\python\data_random\4168.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\1281.text","..\python\data_random\1281.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\9058.text","..\python\data_random\9058.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\9884.text","..\python\data_random\9884.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\7160.text","..\python\data_random\7160.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\2867.text","..\python\data_random\2867.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\7716.text","..\python\data_random\7716.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\744.text","..\python\data_random\744.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\9446.text","..\python\data_random\9446.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\7808.text","..\python\data_random\7808.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\5278.text","..\python\data_random\5278.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\2176.text","..\python\data_random\2176.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\5384.text","..\python\data_random\5384.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\8486.text","..\python\data_random\8486.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\2478.text","..\python\data_random\2478.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\4797.text","..\python\data_random\4797.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\6131.text","..\python\data_random\6131.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\9170.text","..\python\data_random\9170.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\3471.text","..\python\data_random\3471.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\4703.text","..\python\data_random\4703.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\1533.text","..\python\data_random\1533.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\2494.text","..\python\data_random\2494.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\2335.text","..\python\data_random\2335.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\9405.text","..\python\data_random\9405.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\8397.text","..\python\data_random\8397.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\3071.text","..\python\data_random\3071.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\42.text","..\python\data_random\42.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\2459.text","..\python\data_random\2459.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\6583.text","..\python\data_random\6583.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\4261.text","..\python\data_random\4261.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\1350.text","..\python\data_random\1350.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\873.text","..\python\data_random\873.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\1376.text","..\python\data_random\1376.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\1279.text","..\python\data_random\1279.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\2868.text","..\python\data_random\2868.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\6916.text","..\python\data_random\6916.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\2225.text","..\python\data_random\2225.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\4824.text","..\python\data_random\4824.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\6559.text","..\python\data_random\6559.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\1457.text","..\python\data_random\1457.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\7691.text","..\python\data_random\7691.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\9117.text","..\python\data_random\9117.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\2547.text","..\python\data_random\2547.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\437.text","..\python\data_random\437.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\3906.text","..\python\data_random\3906.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\7395.text","..\python\data_random\7395.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\6074.text","..\python\data_random\6074.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\7797.text","..\python\data_random\7797.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\2805.text","..\python\data_random\2805.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\7384.text","..\python\data_random\7384.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\244.text","..\python\data_random\244.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\7152.text","..\python\data_random\7152.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\4515.text","..\python\data_random\4515.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\9535.text","..\python\data_random\9535.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\71.text","..\python\data_random\71.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\665.text","..\python\data_random\665.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\9175.text","..\python\data_random\9175.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\6734.text","..\python\data_random\6734.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\5036.text","..\python\data_random\5036.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\5535.text","..\python\data_random\5535.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\467.text","..\python\data_random\467.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\3337.text","..\python\data_random\3337.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\9574.text","..\python\data_random\9574.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\4415.text","..\python\data_random\4415.text","4"
